APKID,Group,Genre,UserRating,LowerDownloads,JavaFiles,DefectCount,LOC,SourceFragment,CloneFragment,CloneGroup,OPrivCount,UPrivCount,IntentsCount,PermissionCount,RowID,DEX_NATIVE,DEX_DYNAMIC,DEX_CRYPTO,DEX_REFLECTION,APK_DEX,APK_EXECUTABLE,APK_ZIP,APK_SHELL_SCRIPT,APK_APK,APK_SHARED_LIBRARIES,PERM_PRIVACY,PERM_NORMAL,PERM_MONEY,PERM_INTERNET,PERM_SMS,PERM_DANGEROUS,PERM_SIGNATUREORSYSTEM,PERM_CALL,PERM_SIGNATURE,PERM_GPS,FuzzyRisk
eb58324b-3cf6-4b7b-85b9-04e63e28e230,1,Travel & Local,1.3,1000,362,3,19440,,,,2,,2,,127657,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,51.11111111
e6df8bc5-d215-4d9d-9978-8aad1d7e2369,1,Tools,2.5,10000,45,9,3672,55,19,9,,,2,20,6237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
42a3fe9a-850f-448b-96c9-996f04277f60,1,Health & Fitness,1,1000,723,12,95751,,,,1,4,2,,123182,0,0,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,51.11111111
5dc2bdfe-7d95-49a6-b59b-f1b3695c63a3,1,Lifestyle,1.3,1000,35,3,3653,48,6,3,,,2,,133362,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
02f2556f-074a-4f3d-aa42-fe0ccea78520,1,Shopping,2.3,5000,6,3,134,1,0,0,,,2,,49460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25034eb5-303a-4ecb-985d-760a3ecdce03,1,Lifestyle,2.4,1000,90,9,9500,,,,,2,2,,106313,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2940d5fd-8a8e-4fed-9a6e-e0b012d019fc,1,Puzzle,2.8,10000,208,5095,17307,,,,,,2,,126832,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
4f74807b-3c69-4da2-aa97-d5d73744f043,1,Arcade,2.5,5000,1190,18,136626,,,,,4,2,,106759,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0f6948b-24fe-48bb-ac69-4379b733073d,1,Media & Video,2.6,50000,46,3,4680,73,21,9,,,2,17,4164,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
abbafd1d-e6ad-4569-8c97-7b7b21732fc9,1,Medical,2.6,10000,282,3390,23823,361,144,53,1,,2,37,11442,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
d898a345-bf6f-4a07-8549-2cbd55a5d1d5,1,Finance,2.9,1000,65,6,4782,71,17,8,,,2,,68944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
fd1950d3-4796-4ff7-a40a-52e4bcc81d0e,1,Travel & Local,1.9,5000,13,6,350,7,4,2,,,2,3,30734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
e5415f6e-7da1-45c1-b596-3aa1d67de2ba,1,Business,2.6,1000,1275,6,175450,3850,2521,448,3,2,5,8,5224,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,5,0,0,0,2,50
8b8f96c2-0265-4d13-95ad-28f11a9770c2,1,Casual,2.5,1000,37,3,6233,74,12,6,,1,2,4,7734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
495a4c86-a7bc-41d5-898c-1ade4c2b0af3,1,Music & Audio,2.6,1000,325,6,29724,434,216,90,,2,2,14,682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfe454a4-0827-4697-8261-f79ab7747703,1,Business,2.4,1000,10,3,802,25,8,4,,,2,2,13396,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,51.11111111
eb8d7b2c-eca6-48ec-913b-25423cfdc6e9,1,Education,1.5,10000,117,6,14262,134,46,17,1,2,2,,130059,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
168df539-225a-465f-a6ed-a2c88f6d6055,1,Puzzle,2.5,1000,70,3,8759,116,32,15,,1,2,,66857,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,1,50
45f00f69-41e8-41bd-a28d-3bbff3076789,1,Lifestyle,2.8,10000,31,3,2056,,,,,,2,,126840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2d3cb75c-9cf1-4fb3-b8ce-484493dc4f30,1,Casual,2.6,10000,53,3660,5536,52,0,0,,,2,20,12494,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
ea7ca4eb-c930-435c-b81a-fac94b729fb8,1,Communication,2.8,1000,53,3,4343,57,14,6,7,,2,,67671,0,0,0,0,0,0,0,0,0,0,5,1,3,1,4,11,1,1,0,1,51.25
af656666-0629-4d71-a441-4902f33dff59,1,Tools,2.9,1000,73,6,7986,84,4,2,,1,1,,68979,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,1,51.11111111
388bd3f5-b63e-48d7-8449-5a0731f5ad79,1,Music & Audio,2.7,1000,23,21,1206,23,0,0,3,1,5,13,1800,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
f3fad594-01d5-4dc6-a157-1078cb5ec48b,1,Personalization,2.8,1000,901,79,111230,1221,394,163,1,1,2,3,834,0,1,1,1,0,0,0,0,0,0,1,6,0,1,0,3,0,0,0,0,92
50cc4439-e1dd-4f87-8bbc-e05bb8ed97e2,1,Entertainment,2.2,10000,362,9,30740,427,129,46,2,,2,5,1560,0,0,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,51.11111111
d5e10c09-0c8e-45d1-902f-493142492bbe,1,Entertainment,2.2,10000,13,6,492,,,,,,2,,124202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2867ddb4-2f3a-4078-820a-10468586846a,1,Entertainment,2.4,10000,55,3660,5493,48,0,0,,,2,4,4785,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
308833e1-e433-42bf-9937-b43c019bd721,1,Entertainment,2.8,1000,11,3,1444,,,,,,2,,126766,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
99a65956-eb86-46e5-8ec6-dea2895abe61,1,Business,1,1000,7,3,209,2,0,0,,,2,,52405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
df8bdf22-966f-4cac-ba1e-c2e54249a712,1,Travel & Local,2.4,1000,144,3,14803,,,,,4,3,,127193,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
30a79be6-96ec-4249-a88d-a6b30a06055d,1,Casual,2.9,1000,65,5095,6570,,,,,,2,,125839,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
30c5b5d9-6c1a-458e-9059-0838e0572b54,1,Tools,2.9,1000,81,5114,7436,,,,,,2,,106400,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
6d056eb5-1001-4400-9012-df9549b8b5ed,1,Shopping,2.7,5000000,337,6,25713,325,52,23,3,3,6,,61267,0,0,0,1,0,0,0,0,0,0,4,7,0,1,0,8,0,0,0,2,50
e5ae78c2-9d6d-4c33-826f-3061e1054fb8,1,Casual,2.4,1000000,1765,9,149685,,,,,4,5,,89322,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,5,0,0,0,2,50
cbee4093-91a3-4f95-b396-e62f41fde126,1,Tools,2.5,1000,38,3,3241,71,17,8,1,,2,,134148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
d34a12b5-7f08-4bbf-b101-883d1ed6793d,1,Business,1.6,10000,130,3,12044,,,,2,,3,,80415,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,51.11111111
b390ac17-c659-40b1-8424-1b8a9eb2180b,1,Health & Fitness,2.2,1000,165,4950,12093,228,55,22,,,2,4,1361,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,51.11111111
eee284e3-5109-4e06-b0e5-47b1cd657081,1,Education,2.8,1000,301,6,28565,373,140,48,3,1,2,,131465,0,0,0,1,0,0,0,0,0,0,4,4,0,1,0,5,0,0,1,2,50
4fd56b15-a835-4870-96eb-0abd4df62e6a,1,Finance,2.9,1000,662,15,62640,996,327,121,2,2,2,,69561,0,0,0,1,0,0,0,0,0,0,3,3,0,2,0,5,0,0,1,2,50
929970cf-f903-4677-acea-58f1073d2cec,1,Tools,2.7,1000,319,6,23141,310,53,23,,3,3,9,27408,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,1,2,50
e4c5abc4-3cda-4854-8d00-819c33a33ded,1,Productivity,2.7,1000,702,12,69078,,,,,2,7,,102451,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
dfbb0e12-c89d-451f-9996-c862f7d8109c,1,Lifestyle,2.2,10000,10,3,422,,,,,,2,,75179,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,2,50
981d5619-b689-4b5a-a873-0c8b8b7a5ef1,1,Business,2.6,1000,2719,12,288191,,,,2,3,2,,75342,0,1,1,1,0,0,0,0,0,0,5,1,1,1,1,9,0,0,1,2,95
ea92ff97-4f65-498b-8359-d4e598eab744,1,Books & Reference,2.9,10000,123,6,11940,149,23,9,,2,2,6,30367,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
73ef8887-7c90-4987-a577-0835bcf6ee2c,1,News & Magazines,2.8,10000,86,3,10220,126,19,8,,7,2,2,1226,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2b8c67e4-da19-450c-87a8-a19944562375,1,Arcade,2.6,1000,33,3,3043,,,,,,2,,120893,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4164a6b8-3caa-493f-a43b-94aa4f880893,1,Finance,2.8,5000,276,6,49730,,,,,1,5,,119787,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
3426282c-bd85-4bbe-8448-5e5a72ee766d,1,Tools,2.6,500000,4,3,290,2,0,0,5,,5,,132063,1,1,0,1,0,0,0,0,0,0,2,2,0,1,0,5,0,0,0,0,51.11111111
fb940339-492b-4021-9d8c-e98a0ddaf8e0,1,Tools,2.4,1000,329,6,30281,450,216,90,1,1,2,,69533,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0
41418158-d3c1-4d6b-8fe8-1c59bd2c4cb6,1,Business,2.1,1000,549,6,61689,776,283,110,,1,2,3,9490,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
9224cc72-9c0c-4f21-bdf8-7d4a0b0644a8,1,Entertainment,2.9,1000,366,6,33977,570,120,51,,1,2,28,18170,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,51.11111111
3c9652cf-2d5c-4297-a958-52c1af5c8095,1,Music & Audio,2.6,1000,546,9,55477,805,405,153,,2,2,3,3097,1,0,0,1,0,0,0,0,0,0,3,2,0,1,0,5,0,0,0,2,50
91ec4176-a734-4031-b49a-5b3885c2ced8,1,Tools,2.3,1000,148,9,14447,,,,,,2,,125021,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,51.11111111
046a079a-97f0-45a5-b4be-5d79d2635e76,1,Tools,2.8,1000,1910,6,216461,,,,,7,2,,118647,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,1,92
1134c2a1-1429-461b-b7cd-415b8984fe73,1,Card,2.6,1000,3301,9,373462,6520,4825,769,,5,2,,55860,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,92
555f0533-b959-4155-976d-08f9e4181cc0,1,Entertainment,2.2,1000,110,3,11758,170,49,22,,,2,,70462,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
b38b025f-8129-493a-94bc-a80f5dcfb032,1,Books & Reference,2.3,10000,117,3,14987,280,167,41,,,2,10,3917,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
e6df2181-765e-44e5-b5de-391e74b1daab,1,Finance,1.4,1000,136,6,19323,171,25,12,,3,2,,58066,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,0,51.11111111
216b865b-f0f0-48d3-aa29-42c993cf35d7,1,Casual,2.8,10000,0,0,0,2230,751,287,7,,5,18,793,1,0,1,1,0,0,0,0,0,0,2,5,0,1,0,3,0,0,1,0,51.11111111
